id,samples,features,info,class,n_jobs,solver,penalty,dual,tol,C,fit_intercept,intercept_scale,iteration,mutli-class
323,62000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
324,63000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
325,64000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
326,65000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
327,66000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
328,67000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
329,68000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
330,69000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
331,70000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
332,71000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
333,72000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
334,73000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
335,74000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
336,75000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
337,76000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
338,77000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
339,78000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
340,79000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
341,80000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
342,81000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
343,82000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
344,83000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
345,84000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
346,85000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
347,86000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
348,87000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
349,88000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
350,89000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
351,90000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
352,91000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
353,92000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
354,93000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
355,94000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
356,95000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
357,96000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
358,97000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
359,98000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
360,99000,50,2,2,1, 'saga', 'l1', False,0,10, False,1,100, 'ovr'
361,10000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
362,11000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
363,12000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
364,13000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
365,14000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
366,15000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
367,16000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
368,17000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
369,18000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
370,19000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
371,20000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
372,21000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
373,22000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
374,23000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
375,24000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
376,25000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
377,26000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
378,27000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
379,28000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
380,29000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
381,30000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
382,31000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
383,32000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
384,33000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
385,34000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
386,35000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
387,36000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
388,37000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
389,38000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
390,39000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
391,40000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
392,41000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
393,42000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
394,43000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
395,44000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
396,45000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
397,46000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
398,47000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
399,48000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
400,49000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
401,50000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
402,51000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
403,52000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
404,53000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
405,54000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
406,55000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
407,56000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
408,57000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
409,58000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
410,59000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
411,60000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
412,61000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
413,62000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
414,63000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
415,64000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
416,65000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
417,66000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
418,67000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
419,68000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
420,69000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
421,70000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
422,71000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
423,72000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
424,73000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
425,74000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
426,75000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
427,76000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
428,77000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
429,78000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
430,79000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
431,80000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
432,81000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
433,82000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
434,83000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
435,84000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
436,85000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
437,86000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
438,87000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
439,88000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
440,89000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
441,90000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
442,91000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
443,92000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
444,93000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
445,94000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
446,95000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
447,96000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
448,97000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
449,98000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
450,99000,50,2,2,2, 'newton-cg', 'l2', False,0.0001,6, False,1,100, 'multinomial'
451,10000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
452,11000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
453,12000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
454,13000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
455,14000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
456,15000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
457,16000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
458,17000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
459,18000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
460,19000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
461,20000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
462,21000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
463,22000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
464,23000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
465,24000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
466,25000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
467,26000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
468,27000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
469,28000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
470,29000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
471,30000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
472,31000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
473,32000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
474,33000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
475,34000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
476,35000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
477,36000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
478,37000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
479,38000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
480,39000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
481,40000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
482,41000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
483,42000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
484,43000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
485,44000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
486,45000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
487,46000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
488,47000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
489,48000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
490,49000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
491,50000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
492,51000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
493,52000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
494,53000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
495,54000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
496,55000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
497,56000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
498,57000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
499,58000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
500,59000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
501,60000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
502,61000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
503,62000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
504,63000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
505,64000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
506,65000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
507,66000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
508,67000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
509,68000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
510,69000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
511,70000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
512,71000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
513,72000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
514,73000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
515,74000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
516,75000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
517,76000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
518,77000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
519,78000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
520,79000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
521,80000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
522,81000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
523,82000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
524,83000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
525,84000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
526,85000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
527,86000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
528,87000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
529,88000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
530,89000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
531,90000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
532,91000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
533,92000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
534,93000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
535,94000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
536,95000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
537,96000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
538,97000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
539,98000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
540,99000,50,2,2,6, 'saga', 'l1', True,0,1, False,1,100, 'ovr'
541,10000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
542,11000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
543,12000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
544,13000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
545,14000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
546,15000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
547,16000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
548,17000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
549,18000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
550,19000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
551,20000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
552,21000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
553,22000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
554,23000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
555,24000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
556,25000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
557,26000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
558,27000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
559,28000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
560,29000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
561,30000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
562,31000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
563,32000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
564,33000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
565,34000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
566,35000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
567,36000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
568,37000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
569,38000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
570,39000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
571,40000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
572,41000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
573,42000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
574,43000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
575,44000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
576,45000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
577,46000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
578,47000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
579,48000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
580,49000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
581,50000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
582,51000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
583,52000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
584,53000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
585,54000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
586,55000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
587,56000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
588,57000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
589,58000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
590,59000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
591,60000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
592,61000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
593,62000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
594,63000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
595,64000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
596,65000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
597,66000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
598,67000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
599,68000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
600,69000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
601,70000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
602,71000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
603,72000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
604,73000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
605,74000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
606,75000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
607,76000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
608,77000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
609,78000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
610,79000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
611,80000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
612,81000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
613,82000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
614,83000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
615,84000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
616,85000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
617,86000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
618,87000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
619,88000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
620,89000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
621,90000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
622,91000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
623,92000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
624,93000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
625,94000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
626,95000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
627,96000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
628,97000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
629,98000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
630,99000,50,2,2,10, 'saga', 'l1', False,0,10, True,1,100, 'multinomial'
631,10000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
632,11000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
633,12000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
634,13000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
635,14000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
636,15000,20,2,2,1, 'saga', 'l2', False,0.0001,10, False,0,100, 'ovr'
